event_id,user_id,event_type,event_date,plan_tier,amount_usd
5061,577,subscription_renewed,2025-11-06,starter,9.99
5062,577,subscription_renewed,2025-12-06,starter,9.99
5063,577,subscription_renewed,2026-01-05,starter,9.99
5064,578,trial_started,2025-10-15,free,0.0
5065,579,trial_started,2024-06-19,free,0.0
5066,579,trial_converted,2024-06-27,pro,29.99
5067,579,subscription_renewed,2024-07-27,pro,29.99
5068,579,subscription_renewed,2024-08-26,pro,29.99
5069,579,subscription_renewed,2024-09-25,pro,29.99
5070,579,subscription_renewed,2024-10-25,pro,29.99
5071,579,subscription_renewed,2024-11-24,pro,29.99
5072,579,subscription_renewed,2024-12-24,pro,29.99
5073,579,subscription_renewed,2025-01-23,pro,29.99
5074,579,subscription_renewed,2025-02-22,pro,29.99
5075,579,subscription_renewed,2025-03-24,pro,29.99
5076,579,subscription_renewed,2025-04-23,pro,29.99
5077,579,subscription_renewed,2025-05-23,pro,29.99
5078,579,subscription_renewed,2025-06-22,pro,29.99
5079,579,subscription_renewed,2025-07-22,pro,29.99
5080,579,subscription_renewed,2025-08-21,pro,29.99
5081,579,subscription_renewed,2025-09-20,pro,29.99
5082,579,subscription_renewed,2025-10-20,pro,29.99
5083,579,subscription_renewed,2025-11-19,pro,29.99
5084,579,subscription_renewed,2025-12-19,pro,29.99
5085,579,subscription_renewed,2026-01-18,pro,29.99
5086,580,trial_started,2024-12-05,free,0.0
5087,580,trial_converted,2024-12-12,starter,9.99
5088,580,subscription_renewed,2025-01-11,starter,9.99
5089,580,subscription_renewed,2025-02-10,starter,9.99
5090,580,subscription_renewed,2025-03-12,starter,9.99
5091,580,subscription_cancelled,2025-04-04,starter,0.0
5092,580,refund_issued,2025-04-06,starter,-9.99
5093,581,trial_started,2025-06-06,free,0.0
5094,581,trial_converted,2025-06-16,pro,29.99
5095,581,subscription_renewed,2025-07-16,pro,29.99
5096,581,subscription_renewed,2025-08-15,pro,29.99
5097,581,subscription_renewed,2025-09-14,pro,29.99
5098,581,subscription_renewed,2025-10-14,pro,29.99
5099,581,subscription_renewed,2025-11-13,pro,29.99
5100,581,subscription_renewed,2025-12-13,pro,29.99
5101,581,subscription_renewed,2026-01-12,pro,29.99
5102,582,trial_started,2024-08-14,free,0.0
5103,582,trial_converted,2024-08-20,starter,9.99
5104,582,subscription_renewed,2024-09-19,starter,9.99
5105,582,subscription_renewed,2024-10-19,starter,9.99
5106,582,subscription_renewed,2024-11-18,starter,9.99
5107,582,subscription_renewed,2024-12-18,starter,9.99
5108,582,subscription_renewed,2025-01-17,starter,9.99
5109,582,subscription_renewed,2025-02-16,starter,9.99
5110,582,subscription_renewed,2025-03-18,starter,9.99
5111,582,subscription_renewed,2025-04-17,starter,9.99
5112,582,subscription_renewed,2025-05-17,starter,9.99
5113,582,subscription_renewed,2025-06-16,starter,9.99
5114,582,subscription_renewed,2025-07-16,starter,9.99
5115,582,subscription_renewed,2025-08-15,starter,9.99
5116,582,subscription_renewed,2025-09-14,starter,9.99
5117,582,subscription_renewed,2025-10-14,starter,9.99
5118,582,subscription_renewed,2025-11-13,starter,9.99
5119,582,subscription_renewed,2025-12-13,starter,9.99
5120,582,subscription_renewed,2026-01-12,starter,9.99
5121,583,trial_started,2025-12-08,free,0.0
5122,583,trial_converted,2025-12-19,pro,29.99
5123,583,subscription_renewed,2026-01-18,pro,29.99
5124,584,trial_started,2024-04-17,free,0.0
5125,584,trial_converted,2024-04-25,starter,9.99
5126,584,subscription_renewed,2024-05-25,starter,9.99
5127,584,subscription_renewed,2024-06-24,starter,9.99
5128,584,subscription_renewed,2024-07-24,starter,9.99
5129,584,subscription_renewed,2024-08-23,starter,9.99
5130,584,subscription_renewed,2024-09-22,starter,9.99
5131,584,subscription_renewed,2024-10-22,starter,9.99
5132,584,subscription_renewed,2024-11-21,starter,9.99
5133,584,subscription_renewed,2024-12-21,starter,9.99
5134,584,subscription_renewed,2025-01-20,starter,9.99
5135,584,subscription_renewed,2025-02-19,starter,9.99
5136,584,subscription_renewed,2025-03-21,starter,9.99
5137,584,subscription_renewed,2025-04-20,starter,9.99
5138,584,subscription_renewed,2025-05-20,starter,9.99
5139,584,subscription_renewed,2025-06-19,starter,9.99
5140,584,subscription_renewed,2025-07-19,starter,9.99
5141,584,subscription_renewed,2025-08-18,starter,9.99
5142,584,subscription_renewed,2025-09-17,starter,9.99
5143,584,subscription_renewed,2025-10-17,starter,9.99
5144,584,subscription_renewed,2025-11-16,starter,9.99
5145,584,subscription_renewed,2025-12-16,starter,9.99
5146,584,subscription_renewed,2026-01-15,starter,9.99
5147,585,trial_started,2024-05-25,free,0.0
5148,585,trial_converted,2024-06-14,starter,9.99
5149,585,subscription_renewed,2024-07-14,starter,9.99
5150,585,subscription_renewed,2024-08-13,starter,9.99
5151,585,subscription_renewed,2024-09-12,starter,9.99
5152,585,subscription_renewed,2024-10-12,starter,9.99
5153,585,subscription_renewed,2024-11-11,starter,9.99
5154,585,subscription_renewed,2024-12-11,starter,9.99
5155,585,subscription_renewed,2025-01-10,starter,9.99
5156,585,subscription_renewed,2025-02-09,starter,9.99
5157,585,subscription_renewed,2025-03-11,starter,9.99
5158,585,subscription_renewed,2025-04-10,starter,9.99
5159,585,subscription_renewed,2025-05-10,starter,9.99
5160,585,subscription_renewed,2025-06-09,starter,9.99
5161,585,subscription_renewed,2025-07-09,starter,9.99
5162,585,subscription_renewed,2025-08-08,starter,9.99
5163,585,subscription_renewed,2025-09-07,starter,9.99
5164,585,subscription_renewed,2025-10-07,starter,9.99
5165,585,subscription_renewed,2025-11-06,starter,9.99
5166,585,subscription_renewed,2025-12-06,starter,9.99
5167,585,subscription_renewed,2026-01-05,starter,9.99
5168,586,trial_started,2025-06-17,free,0.0
5169,586,trial_converted,2025-06-28,starter,9.99
5170,586,subscription_renewed,2025-07-28,starter,9.99
5171,586,subscription_renewed,2025-08-27,starter,9.99
5172,586,subscription_renewed,2025-09-26,starter,9.99
5173,586,subscription_renewed,2025-10-26,starter,9.99
5174,586,subscription_renewed,2025-11-25,starter,9.99
5175,586,subscription_renewed,2025-12-25,starter,9.99
5176,586,subscription_renewed,2026-01-24,starter,9.99
5177,587,trial_started,2025-12-14,free,0.0
5178,587,trial_converted,2025-12-22,starter,9.99
5179,587,subscription_renewed,2026-01-21,starter,9.99
5180,588,trial_started,2025-12-28,free,0.0
5181,589,trial_started,2025-11-24,free,0.0
5182,590,trial_started,2024-06-27,free,0.0
5183,590,trial_converted,2024-07-03,pro,29.99
5184,590,subscription_renewed,2024-08-02,pro,29.99
5185,590,subscription_renewed,2024-09-01,pro,29.99
5186,590,subscription_renewed,2024-10-01,pro,29.99
5187,590,subscription_renewed,2024-10-31,pro,29.99
5188,590,subscription_renewed,2024-11-30,pro,29.99
5189,590,subscription_renewed,2024-12-30,pro,29.99
5190,590,subscription_renewed,2025-01-29,pro,29.99
5191,590,subscription_renewed,2025-02-28,pro,29.99
5192,590,subscription_renewed,2025-03-30,pro,29.99
5193,590,subscription_renewed,2025-04-29,pro,29.99
5194,590,subscription_renewed,2025-05-29,pro,29.99
5195,590,subscription_renewed,2025-06-28,pro,29.99
5196,590,subscription_renewed,2025-07-28,pro,29.99
5197,590,subscription_renewed,2025-08-27,pro,29.99
5198,590,subscription_renewed,2025-09-26,pro,29.99
5199,590,subscription_renewed,2025-10-26,pro,29.99
5200,590,subscription_renewed,2025-11-25,pro,29.99
5201,590,subscription_renewed,2025-12-25,pro,29.99
5202,590,subscription_renewed,2026-01-24,pro,29.99
5203,591,trial_started,2025-04-18,free,0.0
5204,592,trial_started,2025-10-17,free,0.0
5205,592,trial_converted,2025-11-03,pro,29.99
5206,592,subscription_renewed,2025-12-03,pro,29.99
5207,592,subscription_renewed,2026-01-02,pro,29.99
5208,593,trial_started,2024-07-21,free,0.0
5209,593,trial_converted,2024-08-10,starter,9.99
5210,593,subscription_renewed,2024-09-09,starter,9.99
5211,593,subscription_renewed,2024-10-09,starter,9.99
5212,593,subscription_renewed,2024-11-08,starter,9.99
5213,593,subscription_renewed,2024-12-08,starter,9.99
5214,593,subscription_renewed,2025-01-07,starter,9.99
5215,593,subscription_renewed,2025-02-06,starter,9.99
5216,593,subscription_renewed,2025-03-08,starter,9.99
5217,593,subscription_renewed,2025-04-07,starter,9.99
5218,593,subscription_renewed,2025-05-07,starter,9.99
5219,593,subscription_renewed,2025-06-06,starter,9.99
5220,593,subscription_renewed,2025-07-06,starter,9.99
5221,593,subscription_renewed,2025-08-05,starter,9.99
5222,593,subscription_renewed,2025-09-04,starter,9.99
5223,593,subscription_renewed,2025-10-04,starter,9.99
5224,593,subscription_renewed,2025-11-03,starter,9.99
5225,593,subscription_renewed,2025-12-03,starter,9.99
5226,593,subscription_renewed,2026-01-02,starter,9.99
5227,594,trial_started,2025-12-22,free,0.0
5228,595,trial_started,2024-04-14,free,0.0
5229,595,trial_converted,2024-04-27,pro,29.99
5230,595,subscription_renewed,2024-05-27,pro,29.99
5231,595,subscription_renewed,2024-06-26,pro,29.99
5232,595,subscription_renewed,2024-07-26,pro,29.99
5233,595,subscription_renewed,2024-08-25,pro,29.99
5234,595,subscription_renewed,2024-09-24,pro,29.99
5235,595,subscription_renewed,2024-10-24,pro,29.99
5236,595,subscription_renewed,2024-11-23,pro,29.99
5237,595,subscription_renewed,2024-12-23,pro,29.99
5238,595,subscription_renewed,2025-01-22,pro,29.99
5239,595,subscription_renewed,2025-02-21,pro,29.99
5240,595,subscription_renewed,2025-03-23,pro,29.99
5241,595,subscription_renewed,2025-04-22,pro,29.99
5242,595,subscription_renewed,2025-05-22,pro,29.99
5243,595,subscription_renewed,2025-06-21,pro,29.99
5244,595,subscription_renewed,2025-07-21,pro,29.99
5245,595,subscription_renewed,2025-08-20,pro,29.99
5246,595,subscription_renewed,2025-09-19,pro,29.99
5247,595,subscription_renewed,2025-10-19,pro,29.99
5248,595,subscription_renewed,2025-11-18,pro,29.99
5249,595,subscription_renewed,2025-12-18,pro,29.99
5250,595,subscription_renewed,2026-01-17,pro,29.99
5251,596,trial_started,2025-04-13,free,0.0
5252,597,trial_started,2025-10-16,free,0.0
5253,597,trial_converted,2025-10-22,starter,9.99
5254,597,subscription_renewed,2025-11-21,starter,9.99
5255,597,subscription_renewed,2025-12-21,starter,9.99
5256,597,subscription_renewed,2026-01-20,starter,9.99
5257,598,trial_started,2025-08-24,free,0.0
5258,599,trial_started,2024-06-25,free,0.0
5259,599,trial_converted,2024-07-11,pro,29.99
5260,599,subscription_renewed,2024-08-10,pro,29.99
5261,599,subscription_renewed,2024-09-09,pro,29.99
5262,599,subscription_renewed,2024-10-09,pro,29.99
5263,599,subscription_renewed,2024-11-08,pro,29.99
5264,599,subscription_renewed,2024-12-08,pro,29.99
5265,599,subscription_renewed,2025-01-07,pro,29.99
5266,599,subscription_renewed,2025-02-06,pro,29.99
5267,599,subscription_renewed,2025-03-08,pro,29.99
5268,599,subscription_renewed,2025-04-07,pro,29.99
5269,599,subscription_renewed,2025-05-07,pro,29.99
5270,599,subscription_renewed,2025-06-06,pro,29.99
5271,599,subscription_renewed,2025-07-06,pro,29.99
5272,599,subscription_renewed,2025-08-05,pro,29.99
5273,599,subscription_renewed,2025-09-04,pro,29.99
5274,599,subscription_renewed,2025-10-04,pro,29.99
5275,599,subscription_renewed,2025-11-03,pro,29.99
5276,599,subscription_renewed,2025-12-03,pro,29.99
5277,599,subscription_renewed,2026-01-02,pro,29.99
5278,600,trial_started,2025-08-27,free,0.0
5279,601,trial_started,2024-09-01,free,0.0
5280,601,trial_converted,2024-09-13,starter,9.99
5281,601,subscription_renewed,2024-10-13,starter,9.99
5282,601,subscription_renewed,2024-11-12,starter,9.99
5283,601,subscription_renewed,2024-12-12,starter,9.99
5284,601,subscription_renewed,2025-01-11,starter,9.99
5285,601,subscription_renewed,2025-02-10,starter,9.99
5286,601,subscription_renewed,2025-03-12,starter,9.99
5287,601,subscription_renewed,2025-04-11,starter,9.99
5288,601,subscription_renewed,2025-05-11,starter,9.99
5289,601,subscription_cancelled,2025-05-27,starter,0.0
5290,602,trial_started,2025-02-01,free,0.0
5291,602,trial_converted,2025-02-06,starter,9.99
5292,602,subscription_renewed,2025-03-08,starter,9.99
5293,602,subscription_renewed,2025-04-07,starter,9.99
5294,602,subscription_renewed,2025-05-07,starter,9.99
5295,602,subscription_renewed,2025-06-06,starter,9.99
5296,602,subscription_renewed,2025-07-06,starter,9.99
5297,602,subscription_renewed,2025-08-05,starter,9.99
5298,602,subscription_renewed,2025-09-04,starter,9.99
5299,602,subscription_renewed,2025-10-04,starter,9.99
5300,602,subscription_renewed,2025-11-03,starter,9.99
5301,602,subscription_renewed,2025-12-03,starter,9.99
5302,602,subscription_renewed,2026-01-02,starter,9.99
5303,603,trial_started,2025-03-09,free,0.0
5304,604,trial_started,2025-07-22,free,0.0
5305,605,trial_started,2024-11-18,free,0.0
5306,605,trial_converted,2024-11-29,starter,9.99
5307,605,subscription_renewed,2024-12-29,starter,9.99
5308,605,subscription_renewed,2025-01-28,starter,9.99
5309,605,subscription_renewed,2025-02-27,starter,9.99
5310,605,subscription_renewed,2025-03-29,starter,9.99
5311,605,subscription_renewed,2025-04-28,starter,9.99
5312,605,subscription_renewed,2025-05-28,starter,9.99
5313,605,subscription_renewed,2025-06-27,starter,9.99
5314,605,subscription_renewed,2025-07-27,starter,9.99
5315,605,subscription_renewed,2025-08-26,starter,9.99
5316,605,subscription_renewed,2025-09-25,starter,9.99
5317,605,subscription_renewed,2025-10-25,starter,9.99
5318,605,subscription_renewed,2025-11-24,starter,9.99
5319,605,subscription_renewed,2025-12-24,starter,9.99
5320,605,subscription_renewed,2026-01-23,starter,9.99
5321,606,trial_started,2025-05-11,free,0.0
5322,607,trial_started,2025-06-01,free,0.0
5323,607,trial_converted,2025-06-21,pro,29.99
5324,607,subscription_renewed,2025-07-21,pro,29.99
5325,607,subscription_renewed,2025-08-20,pro,29.99
5326,607,subscription_renewed,2025-09-19,pro,29.99
5327,607,subscription_renewed,2025-10-19,pro,29.99
5328,607,subscription_renewed,2025-11-18,pro,29.99
5329,607,subscription_renewed,2025-12-18,pro,29.99
5330,607,subscription_renewed,2026-01-17,pro,29.99
5331,608,trial_started,2025-12-28,free,0.0
5332,608,trial_converted,2026-01-04,starter,9.99
5333,609,trial_started,2024-02-01,free,0.0
5334,610,trial_started,2025-07-04,free,0.0
5335,610,trial_converted,2025-07-23,starter,9.99
5336,610,subscription_renewed,2025-08-22,starter,9.99
5337,610,subscription_renewed,2025-09-21,starter,9.99
5338,610,subscription_renewed,2025-10-21,starter,9.99
5339,610,subscription_renewed,2025-11-20,starter,9.99
5340,610,subscription_renewed,2025-12-20,starter,9.99
5341,610,subscription_cancelled,2026-01-17,starter,0.0
5342,611,trial_started,2025-05-22,free,0.0
5343,611,trial_converted,2025-06-07,pro,29.99
5344,611,subscription_renewed,2025-07-07,pro,29.99
5345,611,subscription_renewed,2025-08-06,pro,29.99
5346,611,subscription_renewed,2025-09-05,pro,29.99
5347,611,subscription_renewed,2025-10-05,pro,29.99
5348,611,subscription_renewed,2025-11-04,pro,29.99
5349,611,subscription_renewed,2025-12-04,pro,29.99
5350,611,subscription_renewed,2026-01-03,pro,29.99
5351,612,trial_started,2024-10-01,free,0.0
5352,612,trial_converted,2024-10-19,pro,29.99
5353,612,subscription_renewed,2024-11-18,pro,29.99
5354,612,subscription_renewed,2024-12-18,pro,29.99
5355,612,subscription_renewed,2025-01-17,pro,29.99
5356,612,subscription_renewed,2025-02-16,pro,29.99
5357,612,subscription_renewed,2025-03-18,pro,29.99
5358,612,subscription_renewed,2025-04-17,pro,29.99
5359,612,subscription_renewed,2025-05-17,pro,29.99
5360,612,subscription_renewed,2025-06-16,pro,29.99
5361,612,subscription_renewed,2025-07-16,pro,29.99
5362,612,subscription_renewed,2025-08-15,pro,29.99
5363,612,subscription_renewed,2025-09-14,pro,29.99
5364,612,subscription_renewed,2025-10-14,pro,29.99
5365,612,subscription_renewed,2025-11-13,pro,29.99
5366,612,subscription_renewed,2025-12-13,pro,29.99
5367,612,subscription_renewed,2026-01-12,pro,29.99
5368,613,trial_started,2024-02-12,free,0.0
5369,613,trial_converted,2024-02-28,pro,29.99
5370,613,subscription_renewed,2024-03-29,pro,29.99
5371,613,subscription_renewed,2024-04-28,pro,29.99
5372,613,subscription_renewed,2024-05-28,pro,29.99
5373,613,subscription_renewed,2024-06-27,pro,29.99
5374,613,subscription_renewed,2024-07-27,pro,29.99
5375,613,subscription_renewed,2024-08-26,pro,29.99
5376,613,subscription_renewed,2024-09-25,pro,29.99
5377,613,subscription_renewed,2024-10-25,pro,29.99
5378,613,subscription_renewed,2024-11-24,pro,29.99
5379,613,subscription_renewed,2024-12-24,pro,29.99
5380,613,subscription_renewed,2025-01-23,pro,29.99
5381,613,subscription_renewed,2025-02-22,pro,29.99
5382,613,subscription_renewed,2025-03-24,pro,29.99
5383,613,subscription_renewed,2025-04-23,pro,29.99
5384,613,subscription_renewed,2025-05-23,pro,29.99
5385,613,subscription_renewed,2025-06-22,pro,29.99
5386,613,subscription_renewed,2025-07-22,pro,29.99
5387,613,subscription_renewed,2025-08-21,pro,29.99
5388,613,subscription_renewed,2025-09-20,pro,29.99
5389,613,subscription_renewed,2025-10-20,pro,29.99
5390,613,subscription_renewed,2025-11-19,pro,29.99
5391,613,subscription_renewed,2025-12-19,pro,29.99
5392,613,subscription_renewed,2026-01-18,pro,29.99
5393,614,trial_started,2024-04-14,free,0.0
5394,614,trial_converted,2024-04-20,pro,29.99
5395,614,subscription_renewed,2024-05-20,pro,29.99
5396,614,subscription_renewed,2024-06-19,pro,29.99
5397,614,subscription_renewed,2024-07-19,pro,29.99
5398,614,subscription_renewed,2024-08-18,pro,29.99
5399,614,subscription_renewed,2024-09-17,pro,29.99
5400,614,subscription_renewed,2024-10-17,pro,29.99
5401,614,subscription_renewed,2024-11-16,pro,29.99
5402,614,subscription_renewed,2024-12-16,pro,29.99
5403,614,subscription_renewed,2025-01-15,pro,29.99
5404,614,subscription_renewed,2025-02-14,pro,29.99
5405,614,subscription_renewed,2025-03-16,pro,29.99
5406,614,subscription_renewed,2025-04-15,pro,29.99
5407,614,subscription_renewed,2025-05-15,pro,29.99
5408,614,subscription_renewed,2025-06-14,pro,29.99
5409,614,subscription_renewed,2025-07-14,pro,29.99
5410,614,subscription_renewed,2025-08-13,pro,29.99
5411,614,subscription_renewed,2025-09-12,pro,29.99
5412,614,subscription_renewed,2025-10-12,pro,29.99
5413,614,subscription_renewed,2025-11-11,pro,29.99
5414,614,subscription_renewed,2025-12-11,pro,29.99
5415,614,subscription_renewed,2026-01-10,pro,29.99
5416,615,trial_started,2024-02-03,free,0.0
5417,615,trial_converted,2024-02-16,starter,9.99
5418,615,subscription_renewed,2024-03-17,starter,9.99
5419,615,subscription_renewed,2024-04-16,starter,9.99
5420,615,subscription_renewed,2024-05-16,starter,9.99
5421,615,subscription_renewed,2024-06-15,starter,9.99
5422,615,subscription_renewed,2024-07-15,starter,9.99
5423,615,subscription_renewed,2024-08-14,starter,9.99
5424,615,subscription_renewed,2024-09-13,starter,9.99
5425,615,subscription_renewed,2024-10-13,starter,9.99
5426,615,subscription_renewed,2024-11-12,starter,9.99
5427,615,subscription_renewed,2024-12-12,starter,9.99
5428,615,subscription_renewed,2025-01-11,starter,9.99
5429,615,subscription_renewed,2025-02-10,starter,9.99
5430,615,subscription_renewed,2025-03-12,starter,9.99
5431,615,subscription_renewed,2025-04-11,starter,9.99
5432,615,subscription_renewed,2025-05-11,starter,9.99
5433,615,subscription_renewed,2025-06-10,starter,9.99
5434,615,subscription_renewed,2025-07-10,starter,9.99
5435,615,subscription_renewed,2025-08-09,starter,9.99
5436,615,subscription_renewed,2025-09-08,starter,9.99
5437,615,subscription_renewed,2025-10-08,starter,9.99
5438,615,subscription_renewed,2025-11-07,starter,9.99
5439,615,subscription_renewed,2025-12-07,starter,9.99
5440,615,subscription_renewed,2026-01-06,starter,9.99
5441,616,trial_started,2024-04-30,free,0.0
5442,617,trial_started,2025-12-28,free,0.0
5443,617,trial_converted,2026-01-03,pro,29.99
5444,618,trial_started,2024-05-22,free,0.0
5445,619,trial_started,2024-12-25,free,0.0
5446,619,trial_converted,2025-01-01,pro,29.99
5447,619,subscription_renewed,2025-01-31,pro,29.99
5448,619,subscription_renewed,2025-03-02,pro,29.99
5449,619,subscription_renewed,2025-04-01,pro,29.99
5450,619,subscription_renewed,2025-05-01,pro,29.99
5451,619,subscription_renewed,2025-05-31,pro,29.99
5452,619,subscription_renewed,2025-06-30,pro,29.99
5453,619,subscription_renewed,2025-07-30,pro,29.99
5454,619,subscription_renewed,2025-08-29,pro,29.99
5455,619,subscription_renewed,2025-09-28,pro,29.99
5456,619,subscription_renewed,2025-10-28,pro,29.99
5457,619,subscription_renewed,2025-11-27,pro,29.99
5458,619,subscription_renewed,2025-12-27,pro,29.99
5459,619,subscription_renewed,2026-01-26,pro,29.99
5460,620,trial_started,2024-11-27,free,0.0
5461,620,trial_converted,2024-12-11,pro,29.99
5462,620,subscription_renewed,2025-01-10,pro,29.99
5463,620,subscription_renewed,2025-02-09,pro,29.99
5464,620,subscription_renewed,2025-03-11,pro,29.99
5465,620,subscription_renewed,2025-04-10,pro,29.99
5466,620,subscription_renewed,2025-05-10,pro,29.99
5467,620,subscription_renewed,2025-06-09,pro,29.99
5468,620,subscription_renewed,2025-07-09,pro,29.99
5469,620,subscription_renewed,2025-08-08,pro,29.99
5470,620,subscription_renewed,2025-09-07,pro,29.99
5471,620,subscription_renewed,2025-10-07,pro,29.99
5472,620,subscription_renewed,2025-11-06,pro,29.99
5473,620,subscription_renewed,2025-12-06,pro,29.99
5474,620,subscription_renewed,2026-01-05,pro,29.99
5475,621,trial_started,2025-06-10,free,0.0
5476,621,trial_converted,2025-06-17,pro,29.99
5477,621,subscription_renewed,2025-07-17,pro,29.99
5478,621,subscription_renewed,2025-08-16,pro,29.99
5479,621,subscription_renewed,2025-09-15,pro,29.99
5480,621,subscription_renewed,2025-10-15,pro,29.99
5481,621,subscription_renewed,2025-11-14,pro,29.99
5482,621,subscription_renewed,2025-12-14,pro,29.99
5483,621,subscription_renewed,2026-01-13,pro,29.99
5484,622,trial_started,2024-03-01,free,0.0
5485,622,trial_converted,2024-03-12,starter,9.99
5486,622,subscription_renewed,2024-04-11,starter,9.99
5487,622,subscription_renewed,2024-05-11,starter,9.99
5488,622,subscription_renewed,2024-06-10,starter,9.99
5489,622,subscription_renewed,2024-07-10,starter,9.99
5490,622,subscription_renewed,2024-08-09,starter,9.99
5491,622,subscription_renewed,2024-09-08,starter,9.99
5492,622,subscription_renewed,2024-10-08,starter,9.99
5493,622,subscription_renewed,2024-11-07,starter,9.99
5494,622,subscription_renewed,2024-12-07,starter,9.99
5495,622,subscription_renewed,2025-01-06,starter,9.99
5496,622,subscription_renewed,2025-02-05,starter,9.99
5497,622,subscription_renewed,2025-03-07,starter,9.99
5498,622,subscription_renewed,2025-04-06,starter,9.99
5499,622,subscription_renewed,2025-05-06,starter,9.99
5500,622,subscription_renewed,2025-06-05,starter,9.99
5501,622,subscription_renewed,2025-07-05,starter,9.99
5502,622,subscription_renewed,2025-08-04,starter,9.99
5503,622,subscription_renewed,2025-09-03,starter,9.99
5504,622,subscription_renewed,2025-10-03,starter,9.99
5505,622,subscription_renewed,2025-11-02,starter,9.99
5506,622,subscription_renewed,2025-12-02,starter,9.99
5507,622,subscription_renewed,2026-01-01,starter,9.99
5508,622,subscription_renewed,2026-01-31,starter,9.99
5509,623,trial_started,2024-09-12,free,0.0
5510,624,trial_started,2025-05-16,free,0.0
5511,625,trial_started,2025-01-19,free,0.0
5512,625,trial_converted,2025-01-27,starter,9.99
5513,625,subscription_renewed,2025-02-26,starter,9.99
5514,625,subscription_renewed,2025-03-28,starter,9.99
5515,625,subscription_renewed,2025-04-27,starter,9.99
5516,625,subscription_renewed,2025-05-27,starter,9.99
5517,625,subscription_renewed,2025-06-26,starter,9.99
5518,625,subscription_renewed,2025-07-26,starter,9.99
5519,625,subscription_renewed,2025-08-25,starter,9.99
5520,625,subscription_renewed,2025-09-24,starter,9.99
5521,625,subscription_cancelled,2025-10-16,starter,0.0
5522,626,trial_started,2024-10-11,free,0.0
5523,626,trial_converted,2024-10-28,pro,29.99
5524,626,subscription_renewed,2024-11-27,pro,29.99
5525,626,subscription_renewed,2024-12-27,pro,29.99
5526,626,subscription_renewed,2025-01-26,pro,29.99
5527,626,subscription_renewed,2025-02-25,pro,29.99
5528,626,subscription_renewed,2025-03-27,pro,29.99
5529,626,subscription_renewed,2025-04-26,pro,29.99
5530,626,subscription_renewed,2025-05-26,pro,29.99
5531,626,subscription_renewed,2025-06-25,pro,29.99
5532,626,subscription_renewed,2025-07-25,pro,29.99
5533,626,subscription_renewed,2025-08-24,pro,29.99
5534,626,subscription_renewed,2025-09-23,pro,29.99
5535,626,subscription_renewed,2025-10-23,pro,29.99
5536,626,subscription_renewed,2025-11-22,pro,29.99
5537,626,subscription_renewed,2025-12-22,pro,29.99
5538,626,subscription_renewed,2026-01-21,pro,29.99
5539,627,trial_started,2025-05-14,free,0.0
5540,627,trial_converted,2025-05-25,starter,9.99
5541,627,subscription_renewed,2025-06-24,starter,9.99
5542,627,subscription_renewed,2025-07-24,starter,9.99
5543,627,subscription_renewed,2025-08-23,starter,9.99
5544,627,subscription_renewed,2025-09-22,starter,9.99
5545,627,subscription_renewed,2025-10-22,starter,9.99
5546,627,subscription_renewed,2025-11-21,starter,9.99
5547,627,subscription_renewed,2025-12-21,starter,9.99
5548,627,subscription_renewed,2026-01-20,starter,9.99
5549,628,trial_started,2025-10-12,free,0.0
5550,628,trial_converted,2025-10-23,pro,29.99
5551,628,subscription_renewed,2025-11-22,pro,29.99
5552,628,subscription_renewed,2025-12-22,pro,29.99
5553,628,subscription_renewed,2026-01-21,pro,29.99
5554,629,trial_started,2025-02-11,free,0.0
5555,630,trial_started,2024-10-01,free,0.0
5556,630,trial_converted,2024-10-13,starter,9.99
5557,630,subscription_renewed,2024-11-12,starter,9.99
5558,630,subscription_renewed,2024-12-12,starter,9.99
5559,630,subscription_renewed,2025-01-11,starter,9.99
5560,630,subscription_renewed,2025-02-10,starter,9.99
5561,630,subscription_renewed,2025-03-12,starter,9.99
5562,630,subscription_renewed,2025-04-11,starter,9.99
5563,630,subscription_renewed,2025-05-11,starter,9.99
5564,630,subscription_renewed,2025-06-10,starter,9.99
5565,630,subscription_renewed,2025-07-10,starter,9.99
5566,630,subscription_renewed,2025-08-09,starter,9.99
5567,630,subscription_renewed,2025-09-08,starter,9.99
5568,630,subscription_renewed,2025-10-08,starter,9.99
5569,630,subscription_renewed,2025-11-07,starter,9.99
5570,630,subscription_renewed,2025-12-07,starter,9.99
5571,630,subscription_renewed,2026-01-06,starter,9.99
5572,631,trial_started,2025-08-14,free,0.0
5573,632,trial_started,2025-11-29,free,0.0
5574,633,trial_started,2024-05-07,free,0.0
5575,634,trial_started,2024-07-26,free,0.0
5576,634,trial_converted,2024-08-05,pro,29.99
5577,634,subscription_renewed,2024-09-04,pro,29.99
5578,634,subscription_renewed,2024-10-04,pro,29.99
5579,634,subscription_renewed,2024-11-03,pro,29.99
5580,634,subscription_renewed,2024-12-03,pro,29.99
5581,634,subscription_renewed,2025-01-02,pro,29.99
5582,634,subscription_renewed,2025-02-01,pro,29.99
5583,634,subscription_renewed,2025-03-03,pro,29.99
5584,634,subscription_renewed,2025-04-02,pro,29.99
5585,634,subscription_renewed,2025-05-02,pro,29.99
5586,634,subscription_renewed,2025-06-01,pro,29.99
5587,634,subscription_renewed,2025-07-01,pro,29.99
5588,634,subscription_renewed,2025-07-31,pro,29.99
